product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
ce776bb92d4579d4ea61c2a009a2ab67,relogios_presentes,40.0,262.0,1.0,600.0,16.0,27.0,17.0
cfe3de98710935b80905117b165e6799,moveis_decoracao,39.0,354.0,1.0,1350.0,30.0,30.0,30.0
a8d952e8e5436a6fe36d24c402d100de,telefonia,60.0,540.0,6.0,300.0,17.0,4.0,11.0
2cbd0f06c3123f0bd14c4bffc0498996,telefonia,52.0,728.0,1.0,75.0,19.0,5.0,11.0
40f9995eecfc68f54991ca49582e9885,telefonia,60.0,816.0,1.0,150.0,27.0,5.0,20.0
8934769521d632e65c27992662f05673,cool_stuff,26.0,1105.0,3.0,200.0,17.0,4.0,13.0
bd9fca6bf4bdcbf4094d7bc11415dfe5,eletroportateis,47.0,2378.0,6.0,4683.0,45.0,29.0,22.0
50f1880f1989251727fbbfe8c0a346a6,cool_stuff,54.0,661.0,2.0,1450.0,42.0,25.0,15.0
6ef76b1a0c15eb96ed49c78d38f37b68,cama_mesa_banho,50.0,222.0,1.0,600.0,45.0,15.0,35.0
9ee22e986a24607377ce379ebda2c666,eletronicos,44.0,293.0,3.0,16850.0,22.0,22.0,18.0
e94d9f48ab491b190c0f0bdbd12830ae,relogios_presentes,56.0,559.0,2.0,215.0,19.0,13.0,19.0
2bb3e85f2a403543fdb64e266e70c792,brinquedos,57.0,925.0,5.0,19450.0,45.0,50.0,45.0
a0b4002c65e49bff2f59d5c78c95fd0f,relogios_presentes,58.0,195.0,3.0,200.0,16.0,2.0,11.0
902a8b8bb0768e8562edc2d903337812,bebes,33.0,104.0,1.0,750.0,40.0,11.0,35.0
2655d926d7d25a339682b6d8b2d53a49,cama_mesa_banho,50.0,395.0,1.0,690.0,25.0,11.0,22.0
672bdce161930b1c72890c619224376a,fashion_bolsas_e_acessorios,27.0,542.0,2.0,1000.0,20.0,20.0,20.0
41b32e93d4f4db03491412efc40f3c91,relogios_presentes,58.0,485.0,3.0,1000.0,17.0,10.0,16.0
283f243bb09e48e8f324d175182d5cfa,telefonia,60.0,1440.0,4.0,225.0,18.0,5.0,16.0
18301962305db63b0f3e995998075ffa,construcao_ferramentas_jardim,33.0,164.0,1.0,200.0,16.0,16.0,12.0
00de7f393d962717eeeb2d7131a40dba,telefonia,47.0,816.0,2.0,300.0,16.0,5.0,12.0
70906e04da1eebf3d1b8791bd09ffe85,informatica_acessorios,51.0,518.0,1.0,214.0,18.0,14.0,13.0
9c74c26ab807a4a6a5c1dd3c0a112d76,cama_mesa_banho,58.0,781.0,1.0,500.0,20.0,10.0,20.0
2d27434c710806b971a721da337a112a,relogios_presentes,58.0,401.0,2.0,200.0,16.0,2.0,20.0
3606696d19bbcad6cb6c0e985749862f,automotivo,56.0,882.0,4.0,450.0,16.0,9.0,15.0
e002889aa3b0026aa7dd040d8344a14b,esporte_lazer,55.0,1889.0,5.0,650.0,38.0,10.0,28.0
a90344a21959338905811b0c0248ac4a,papelaria,57.0,487.0,2.0,150.0,16.0,6.0,11.0
962a6951154f98f2c8e9a5b8b2bcf4a9,moveis_decoracao,47.0,610.0,1.0,2550.0,30.0,35.0,30.0
1a264b7839c199ba4df21d5284492650,automotivo,44.0,1335.0,1.0,250.0,18.0,11.0,14.0
e4d1cdc6559e08672c98c73a21305521,esporte_lazer,52.0,303.0,1.0,150.0,25.0,5.0,20.0
3bb8427f7700385308f42cfcf4c8d10d,consoles_games,58.0,1388.0,2.0,700.0,25.0,25.0,16.0
48270bcc7097939dcf14a537d7128054,,,,,1000.0,30.0,30.0,30.0
81a7ce9e5b3c92b523c22a4d3d3e05f4,utilidades_domesticas,60.0,213.0,1.0,450.0,16.0,30.0,11.0
72b253635b316f49e42e618d6e585ebc,brinquedos,23.0,273.0,1.0,125.0,22.0,7.0,14.0
7b85e3deef35afd6ebed5461ee8f0641,informatica_acessorios,56.0,617.0,1.0,1583.0,18.0,15.0,12.0
6fd08d44046ab994b96ff38ad6fcfba1,bebes,60.0,865.0,1.0,500.0,23.0,23.0,23.0
931c60354b3929e5d44693757b11b5c0,beleza_saude,39.0,3580.0,1.0,375.0,29.0,4.0,16.0
1349eb7b72fc4394d408917c76464af8,bebes,41.0,243.0,1.0,133.0,21.0,8.0,14.0
0c9439abe84dc40a64fc164365c4d064,bebidas,36.0,1481.0,1.0,2775.0,16.0,38.0,11.0
cfe99a31516679fb9515881d25891570,fashion_calcados,35.0,222.0,5.0,500.0,29.0,12.0,23.0
a41e24aae442561fb4a9ef505ff1d55f,papelaria,36.0,495.0,1.0,250.0,19.0,3.0,14.0
fc13bac52be6640d9a77f54894e2c0e6,beleza_saude,42.0,1158.0,1.0,550.0,17.0,9.0,13.0
c59f580bd1844c1f634ce410bda0a6ea,moveis_decoracao,42.0,1405.0,3.0,150.0,35.0,2.0,25.0
be3eb52ad733d7f7fff631a0cad35e81,informatica_acessorios,29.0,863.0,4.0,500.0,16.0,16.0,16.0
81c891c541361f1108fe9e2a645324d9,cool_stuff,47.0,832.0,3.0,13900.0,34.0,93.0,34.0
048d97d0e3bf2fdb3f1d268b69396cdc,esporte_lazer,48.0,652.0,3.0,1200.0,25.0,30.0,25.0
431dc11c26a67c6a49e81cee84f35b28,consoles_games,47.0,1338.0,2.0,600.0,18.0,12.0,18.0
b80b2895a4edf092d99f63d8d96d84e5,esporte_lazer,36.0,1703.0,1.0,269.0,22.0,16.0,19.0
0820af09ddc75b84841b1fab4da4be9b,eletrodomesticos,60.0,462.0,1.0,100.0,18.0,8.0,13.0
57414a165829139b9b534f0b4a794fe0,pet_shop,41.0,302.0,1.0,14725.0,54.0,25.0,37.0
d48bacc1dcd9c86bf1ed4ed2a303336c,brinquedos,52.0,752.0,3.0,1232.0,38.0,18.0,25.0
f6e0b7ccc34e4decc1b855f8da06a5fc,brinquedos,59.0,257.0,3.0,900.0,30.0,4.0,20.0
8f79800a347de2da5104a414bc791a0b,ferramentas_jardim,41.0,515.0,1.0,400.0,30.0,15.0,20.0
06c38a87544301cba8b0fb5a0796383d,brinquedos,45.0,553.0,5.0,2300.0,98.0,12.0,20.0
5fb0031ce4395d307321919f71ffbdf7,beleza_saude,29.0,682.0,3.0,859.0,25.0,20.0,18.0
ec72556b5da399d24fe06338e816a9ac,papelaria,45.0,151.0,2.0,233.0,20.0,11.0,15.0
584c7a0f5da1770ba58350c8d8176b45,automotivo,57.0,1031.0,4.0,6250.0,40.0,30.0,30.0
b980f3256c981fc178514325143b1fc8,informatica_acessorios,59.0,1130.0,2.0,243.0,17.0,15.0,12.0
ba1d7e7ee1f055d252a2faa8ea3cea9b,agro_industria_e_comercio,59.0,693.0,6.0,1900.0,45.0,15.0,40.0
70f4ee470f7fc40e48a98f2903ddf010,automotivo,57.0,1062.0,3.0,1750.0,35.0,10.0,35.0
a6d351912e312fb24186739576d04fe2,automotivo,58.0,703.0,6.0,5650.0,47.0,19.0,23.0
a5805a2671f8bb392f3282c35e0e81d9,relogios_presentes,43.0,315.0,1.0,488.0,16.0,12.0,13.0
7b32b1b87594b60dced8abb4531d2986,telefonia,51.0,419.0,1.0,350.0,16.0,6.0,11.0
2a97ccde48b4f516a7a76352d03eff88,cama_mesa_banho,56.0,527.0,5.0,825.0,29.0,17.0,28.0
57c9362442482cd2451f2eabf468e532,relogios_presentes,31.0,944.0,2.0,283.0,19.0,14.0,19.0
83b92639fffd1d55c9e04c77c86d8d2c,informatica_acessorios,56.0,901.0,1.0,280.0,20.0,15.0,14.0
d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,44.0,916.0,2.0,950.0,53.0,5.0,13.0
ead3077a141a9c800d6a4bb9d0d415b6,cama_mesa_banho,60.0,662.0,1.0,1150.0,22.0,4.0,28.0
a8fe47ad6f852f93cc92c7b408687de3,esporte_lazer,27.0,202.0,5.0,400.0,70.0,10.0,20.0
6c321ed0f47858a8650f4104771224b5,relogios_presentes,58.0,509.0,4.0,300.0,16.0,2.0,20.0
92e2d2146e433cd4d1f09a3f8633ead0,cama_mesa_banho,53.0,714.0,1.0,1200.0,33.0,18.0,26.0
363a9f5b97bf194da23858be722a7aa5,construcao_ferramentas_construcao,44.0,1455.0,6.0,30000.0,100.0,50.0,50.0
3951784ecfbd4c912d2e02245d8b5e89,utilidades_domesticas,32.0,1172.0,4.0,1200.0,50.0,10.0,15.0
ea5774e69135147e6f0e1eb593d9b105,beleza_saude,55.0,1202.0,3.0,500.0,20.0,10.0,20.0
84d85a2f13ed52a5f07ce6d1497a397d,moveis_decoracao,50.0,488.0,3.0,700.0,32.0,4.0,23.0
cdafffbe81c76e4cb8b1270523215c82,perfumaria,47.0,313.0,1.0,500.0,16.0,17.0,15.0
173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36.0,890.0,1.0,950.0,29.0,3.0,21.0
8c0c3a8ad1d1896e7d9d66921a4b66ab,brinquedos,47.0,719.0,3.0,1200.0,17.0,21.0,37.0
77b91313bf9acf3eabf9abc503d99366,beleza_saude,50.0,686.0,1.0,452.0,25.0,11.0,15.0
3a9d55dadd7f45b28659b20a81c48cb2,fashion_bolsas_e_acessorios,25.0,202.0,3.0,250.0,18.0,9.0,11.0
9d395a6bc9dbad2dfe60c8c92d8df397,moveis_decoracao,59.0,2001.0,3.0,850.0,69.0,11.0,11.0
7ca498260c343bafc4596d101ec12490,papelaria,53.0,367.0,1.0,2343.0,32.0,39.0,35.0
f0f5a9211c208c91441a70cb5241214e,esporte_lazer,59.0,2087.0,1.0,200.0,35.0,15.0,15.0
20ed63974a9207895b4e56993e5a9a3c,moveis_decoracao,34.0,259.0,2.0,5700.0,40.0,30.0,40.0
014fcf6bd5cd4c7ee29fb3bb618c445e,,,,,7000.0,55.0,30.0,45.0
5135301d684848b74276f22afcc6781c,utilidades_domesticas,49.0,1012.0,2.0,500.0,24.0,20.0,23.0
1c6b0760060e08631997f228e1d07a78,cama_mesa_banho,41.0,111.0,1.0,350.0,40.0,4.0,30.0
65b96f012e6206481aeb67d31dd9b146,relogios_presentes,58.0,486.0,7.0,250.0,16.0,2.0,11.0
de72ea95a1cd05b1a597d294a425be57,automotivo,31.0,728.0,2.0,25100.0,64.0,64.0,49.0
e1002b42a99dd5cc7558e0ca58729bcc,utilidades_domesticas,28.0,321.0,2.0,600.0,26.0,11.0,11.0
601a360bd2a916ecef0e88de72a6531a,cool_stuff,33.0,897.0,1.0,1600.0,42.0,25.0,15.0
9f6e8441548dd40516cdb98f1b29c3d5,,,,,2700.0,44.0,13.0,44.0
e251a68000f75257cf9ef16bcea51976,papelaria,44.0,207.0,1.0,200.0,21.0,7.0,14.0
af56e0203193f066ed64cbbbbf95ae6a,esporte_lazer,50.0,1290.0,3.0,750.0,25.0,7.0,25.0
cc59cf334461196527f790e5c9191ece,pet_shop,39.0,619.0,1.0,140.0,19.0,12.0,15.0
30ad9d2c8a8e788a606a6c23e07260a9,informatica_acessorios,38.0,488.0,1.0,300.0,27.0,5.0,20.0
bfc59c5d8a26d129f82fbc5207fcd676,cool_stuff,53.0,330.0,1.0,2000.0,35.0,44.0,19.0
def8b2856a5c8fea8715aa849a198cd4,brinquedos,43.0,279.0,1.0,281.0,16.0,12.0,14.0
bd9d35f2bce5b870f79e5d7112a01953,beleza_saude,54.0,457.0,4.0,1700.0,36.0,10.0,36.0
cf1d8e226162a1d0ad61f29b7ed72d82,market_place,53.0,1377.0,2.0,250.0,18.0,8.0,18.0
8c0b38fcee9ef771b9da3d7dc849989c,telefonia,49.0,1342.0,3.0,300.0,18.0,5.0,12.0
f4b952dd7ab601c02bb1bd06395f45f6,relogios_presentes,53.0,301.0,2.0,1183.0,23.0,5.0,26.0
d43f4e32cbdc4fc0a825ed4020475c82,esporte_lazer,39.0,558.0,2.0,1300.0,20.0,20.0,20.0
06cd420a1b028388e0bf1f78daf20411,ferramentas_jardim,36.0,844.0,1.0,2850.0,22.0,15.0,14.0
1af8902c3a99c03308ce1a8d05dc7d52,instrumentos_musicais,61.0,1106.0,8.0,5650.0,50.0,15.0,45.0
43fbb9403319de5e660094ddbe8cc0a4,informatica_acessorios,46.0,468.0,2.0,150.0,19.0,5.0,13.0
a8a491b1916fc6801cbebd09e7c02567,telefonia,58.0,597.0,1.0,150.0,19.0,4.0,11.0
eba7488e1c67729f045ab43fac426f2e,perfumaria,43.0,259.0,1.0,610.0,22.0,14.0,16.0
978859c6048ded0fa8bf3b9ea8236387,utilidades_domesticas,59.0,299.0,1.0,350.0,33.0,4.0,20.0
23c6236434e58c6519c19e56c2dade45,esporte_lazer,59.0,1432.0,6.0,517.0,27.0,17.0,26.0
8da77162e41d47464f9806727417cf6e,cama_mesa_banho,58.0,293.0,1.0,3600.0,50.0,10.0,30.0
8f7ae8d7845cdabafb4b6f20d8bc5a43,esporte_lazer,41.0,785.0,2.0,700.0,16.0,12.0,22.0
38ad86e536a0e27c5a4d2dc30964259d,telefonia,60.0,540.0,2.0,300.0,17.0,4.0,12.0
88de5a4c9a8190df7f9b4a5b4f3f68cd,pet_shop,44.0,430.0,2.0,200.0,16.0,7.0,11.0
a9dad2ea6b0cb39733febae5b7ec1dda,utilidades_domesticas,58.0,143.0,1.0,790.0,36.0,8.0,25.0
28ac89c113ac960ad954042de30dd52f,esporte_lazer,29.0,622.0,1.0,10500.0,34.0,11.0,11.0
b17a4e7b997ea645dd323bb1bed802ac,,,,,600.0,24.0,4.0,15.0
79706e79825f7409ef032653a271fba2,moveis_escritorio,54.0,1085.0,2.0,22800.0,48.0,45.0,56.0
e27c4dd075a521097a085bced0631ce7,moveis_sala,31.0,618.0,2.0,9750.0,27.0,15.0,92.0
38b5079a807bb9f22ddfa46f929accee,perfumaria,55.0,633.0,5.0,200.0,16.0,2.0,11.0
48e82f62f499350869ac7529efd9fcbd,moveis_decoracao,60.0,357.0,1.0,650.0,25.0,5.0,17.0
a56fbff66c12c1ef311cac69e7f2d5fb,moveis_decoracao,48.0,493.0,2.0,600.0,30.0,20.0,20.0
e26445edc4d665a7950a4b60461fc58d,livros_interesse_geral,31.0,710.0,7.0,1000.0,22.0,28.0,16.0
52e9413ed0d3e64b796aac2bc2291d50,esporte_lazer,54.0,790.0,6.0,200.0,17.0,10.0,11.0
a7566c5565bf286a5c8fb48387d97bb8,perfumaria,44.0,259.0,2.0,425.0,23.0,14.0,17.0
0a8bc1a07183eceacf95ae5cb4cbd076,pet_shop,25.0,1399.0,1.0,165.0,16.0,10.0,11.0
44a36ac829dfa2dace1d880985b71344,beleza_saude,50.0,533.0,3.0,243.0,20.0,14.0,19.0
2e8eb076261eb842a7e1bdf64e1facda,fashion_calcados,53.0,408.0,3.0,1400.0,22.0,12.0,33.0
154e7e31ebfa092203795c972e5804a6,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0
b5034cecd2d602fcc8175e8fe0988a3d,automotivo,56.0,361.0,1.0,200.0,35.0,4.0,26.0
d6061ffaf719f75dd074a637c535b644,casa_conforto,53.0,1180.0,2.0,1850.0,45.0,15.0,12.0
2535db191954746776aa1f51dc1a9651,beleza_saude,43.0,341.0,1.0,350.0,18.0,14.0,15.0
f1d4ce8c6dd66c47bbaa8c6781c2a923,bebes,52.0,828.0,4.0,4950.0,40.0,10.0,40.0
fa92cdb881a2eab7e1f10d0ba6f42fc5,relogios_presentes,55.0,498.0,3.0,300.0,16.0,11.0,15.0
90d44d8f3025c0bcf8ef83de3fe8011e,ferramentas_jardim,36.0,153.0,2.0,700.0,22.0,28.0,24.0
cdfbf89ab41de77f2bc60c0194c00d37,telefonia,51.0,446.0,1.0,124.0,22.0,5.0,16.0
719d571299707561c34ba04ab867b32a,beleza_saude,41.0,1178.0,1.0,434.0,20.0,16.0,18.0
45e967683e7292b195609137fadaf2fe,automotivo,57.0,453.0,4.0,100.0,21.0,2.0,17.0
9f683084a0b0211109fef6e538cb4767,cama_mesa_banho,43.0,352.0,1.0,800.0,45.0,11.0,11.0
db8416b29581dc9ccea5e43e59fda317,perfumaria,46.0,534.0,7.0,1850.0,35.0,26.0,26.0
8fbd36d3b045f5f38b252b1513478f38,informatica_acessorios,56.0,482.0,2.0,500.0,35.0,5.0,15.0
c5f80e9b4f6f51bc7cdb5d004643262a,beleza_saude,58.0,767.0,5.0,8900.0,38.0,88.0,30.0
4c8b28305f570899b6ded964ddd234a9,moveis_decoracao,51.0,767.0,4.0,550.0,34.0,6.0,23.0
c7e02747ef9366a4fb7f4ac4fd261c36,informatica_acessorios,59.0,2168.0,7.0,900.0,35.0,10.0,19.0
4f3192a28c9da057319996e1502dc216,cool_stuff,38.0,1499.0,1.0,4317.0,30.0,40.0,28.0
9c9c0e6325bd947d1468817769ed4197,informatica_acessorios,36.0,971.0,1.0,450.0,21.0,16.0,16.0
7a3d2e33323f0341eaecc6154c003ac0,consoles_games,31.0,241.0,1.0,325.0,17.0,11.0,14.0
bf8193d8e1127957f3b82527c6d44c01,malas_acessorios,36.0,543.0,1.0,500.0,25.0,7.0,20.0
c8b96022819f31119f1404ad2c3c1059,pet_shop,54.0,1581.0,2.0,5450.0,30.0,30.0,30.0
a8f6902216234a2535986d89451f9ad7,telefonia_fixa,42.0,938.0,2.0,800.0,16.0,28.0,25.0
336090aa9bdfdc02b01b154b2d0abda2,eletronicos,58.0,219.0,3.0,600.0,16.0,5.0,20.0
8d8109048bbf6f0369b1522029f92a19,cool_stuff,49.0,933.0,1.0,250.0,22.0,23.0,16.0
1c33c71830d320620439a3236a1c4ae1,livros_interesse_geral,54.0,2931.0,3.0,2200.0,19.0,26.0,11.0
a448325c57fbf792a2f6ac7d1b730917,climatizacao,63.0,1729.0,3.0,4800.0,72.0,5.0,11.0
3a21e6f5a154a5b03b6edb8fc6b24c5d,bebes,58.0,585.0,2.0,220.0,23.0,9.0,17.0
d19c5ff1a4d4e8b0558536d57cf43cf7,construcao_ferramentas_ferramentas,57.0,1430.0,8.0,4700.0,35.0,25.0,25.0
bea29aa4974e69f7e5873c7df0393b16,cama_mesa_banho,52.0,435.0,1.0,1050.0,22.0,16.0,18.0
05696da7eee323669666f62228d00f78,cama_mesa_banho,55.0,342.0,1.0,12900.0,60.0,27.0,50.0
221682b067ae8e8460ae2517e7e25e11,beleza_saude,60.0,528.0,4.0,250.0,19.0,11.0,23.0
1cf22c0593f2ba8ecf404d0945a2036a,construcao_ferramentas_construcao,60.0,996.0,1.0,5500.0,16.0,45.0,15.0
7dffa5a576c3022da3db58e3b829f886,relogios_presentes,54.0,395.0,2.0,550.0,25.0,13.0,25.0
19c91ef95d509ea33eda93495c4d3481,beleza_saude,50.0,1257.0,1.0,700.0,25.0,12.0,19.0
bfa4ca2c253f707895fce02b4756f4c4,papelaria,44.0,123.0,3.0,10100.0,38.0,55.0,35.0
bd08f3b4263a91e6d82b7ed0e8c4b75d,cama_mesa_banho,60.0,280.0,1.0,725.0,35.0,10.0,18.0
659dc4a2860c19265edc2fe7e451329c,malas_acessorios,45.0,232.0,1.0,550.0,45.0,10.0,32.0
d8e8c5f6ab9f4c0214127182ca234525,moveis_sala,54.0,380.0,2.0,4550.0,50.0,10.0,50.0
90ef6790cfc145cf45f9c476d1f47af0,papelaria,49.0,241.0,3.0,6100.0,60.0,20.0,29.0
3dc7db1edfac20883ed35ecfec05a3cc,automotivo,60.0,547.0,1.0,1050.0,16.0,5.0,16.0
03d4233b9e3382adaed9e5c58626f1dc,moveis_decoracao,59.0,566.0,1.0,200.0,35.0,10.0,20.0
168b1b45c68037b0490157ee10540349,cama_mesa_banho,60.0,269.0,1.0,3150.0,39.0,13.0,46.0
c2a241928535e097a96aa157dfaa86b5,casa_construcao,59.0,962.0,6.0,50.0,52.0,22.0,52.0
743f4eec5711267026a93df72eeb7174,livros_interesse_geral,44.0,1615.0,1.0,800.0,33.0,6.0,22.0
79ce45dbc2ea29b22b5a261bbb7b7ee7,beleza_saude,27.0,152.0,2.0,1000.0,25.0,6.0,12.0
086351823300e0339f6955b27998c186,cama_mesa_banho,49.0,189.0,1.0,3305.0,65.0,12.0,45.0
775bca2cd0c1c8165c893062195f9429,moveis_decoracao,44.0,472.0,2.0,2400.0,19.0,7.0,16.0
ebcf9e2edf1b5ef61117102401561d4a,telefonia,42.0,329.0,1.0,150.0,16.0,4.0,13.0
3846c262ddb08db0ea2cc1a1685590ff,,,,,600.0,18.0,18.0,18.0
0d90fced28b749fa0468818d98cb8212,beleza_saude,42.0,534.0,1.0,983.0,41.0,23.0,35.0
29fd9022374ff3fef2e8f82c39b4133e,cama_mesa_banho,57.0,427.0,1.0,800.0,45.0,15.0,35.0
188ad420d63afdbdf6711580e40dfbb5,brinquedos,57.0,564.0,1.0,150.0,20.0,7.0,15.0
3470ec574925a96bb8480140fddb1050,pet_shop,55.0,633.0,1.0,300.0,16.0,16.0,16.0
75dffc4de999c1c28630b084e58beee4,automotivo,56.0,1831.0,1.0,1425.0,24.0,10.0,23.0
34742604f6cd1e891726b849b6890f81,esporte_lazer,47.0,1582.0,1.0,12000.0,105.0,46.0,46.0
ad59cb0673bceac69f32635f227b2ddb,market_place,35.0,382.0,1.0,285.0,19.0,13.0,15.0
c2fb73db15e28aa021dcf7b2856fef27,bebes,52.0,704.0,4.0,3600.0,60.0,20.0,50.0
fe7d52482b17e6b3466f4b8f3ce51a9e,beleza_saude,45.0,3059.0,3.0,250.0,23.0,7.0,15.0
738067b78d178e457fa0dc6db5d2cc58,informatica_acessorios,59.0,583.0,1.0,300.0,16.0,8.0,12.0
8b6ed41158b194711f83b8da92757544,esporte_lazer,52.0,490.0,2.0,1182.0,21.0,16.0,17.0
83d199d296c44101c8c3b5c9c0cce9ea,brinquedos,26.0,855.0,2.0,500.0,18.0,6.0,21.0
03e7d29d9988a30815f1f20b6549881f,fashion_calcados,54.0,404.0,4.0,700.0,22.0,12.0,33.0
6562dd6467621f6b5ab019a96d4ee8c7,automotivo,56.0,920.0,1.0,9850.0,56.0,15.0,15.0
fca5350a69eb4d8ae4f5884413ebd0e5,perfumaria,36.0,220.0,1.0,400.0,16.0,18.0,11.0
19a20f150018f5e9df17c838f7139435,utilidades_domesticas,48.0,617.0,1.0,2600.0,33.0,23.0,30.0
2ccd049c8e7ea210e079a1aa8ad92477,papelaria,54.0,218.0,3.0,6900.0,28.0,55.0,37.0
26b2a480ced2900a62bb9431133e95aa,construcao_ferramentas_iluminacao,41.0,971.0,1.0,1050.0,16.0,19.0,16.0
65aca437a0c87d858fed1fd11dda2f4f,automotivo,56.0,461.0,7.0,400.0,30.0,11.0,15.0
371c121dc86b3821f720e7dbe1928207,papelaria,59.0,504.0,4.0,150.0,22.0,5.0,12.0
12181424582d4d4233622caeddcae843,informatica_acessorios,53.0,326.0,4.0,1450.0,56.0,12.0,25.0
325c397d5d1eebe97422d6bc1ed8709d,moveis_escritorio,30.0,210.0,3.0,5600.0,90.0,30.0,40.0
5e53af05c040b01584b81b3549945faf,construcao_ferramentas_ferramentas,53.0,470.0,3.0,200.0,16.0,16.0,16.0
c0603988d17e4588dfce0f7f01978557,cama_mesa_banho,60.0,516.0,1.0,400.0,26.0,18.0,23.0
08c816d9a716567bf436173ef6f5f12e,eletronicos,60.0,740.0,1.0,150.0,18.0,12.0,15.0
9f7f468f60c25b1f2b5183c259116c46,cama_mesa_banho,56.0,146.0,2.0,400.0,40.0,3.0,40.0
69523f67543ff9ea6b1a15858fb59b3b,relogios_presentes,55.0,201.0,8.0,200.0,16.0,2.0,11.0
562cc818d2fced5e90afc6c220636bff,instrumentos_musicais,33.0,487.0,3.0,3250.0,66.0,17.0,36.0
2add772ac1b21ad0f2a8f7bfda8723db,cama_mesa_banho,55.0,610.0,3.0,7550.0,60.0,30.0,60.0
7eb9c68704af5effea1cee6f3a6b4b4b,fashion_calcados,54.0,404.0,4.0,900.0,22.0,12.0,33.0
1666b6ce6543ea221eac0c273d4ce8d7,brinquedos,55.0,701.0,1.0,1500.0,41.0,16.0,43.0
8e3a9b154a86602302ce789b9eb8b6c7,beleza_saude,46.0,862.0,1.0,700.0,25.0,12.0,19.0
a04087ab6a96ffa041f8a2701a72b616,pcs,55.0,1105.0,1.0,13700.0,27.0,50.0,53.0
83b7e1ec294af41b21657b105834c836,esporte_lazer,49.0,3148.0,8.0,325.0,19.0,14.0,17.0
40c9f84a8919516ca9b0d6a9f5ad27f4,fashion_bolsas_e_acessorios,45.0,802.0,1.0,100.0,16.0,5.0,16.0
0797e47ffb3917b66fa62245a283bd9e,moveis_decoracao,55.0,1108.0,1.0,2000.0,28.0,38.0,11.0
ede062bcd13ef64b5cc87369e4edaf62,beleza_saude,58.0,391.0,1.0,250.0,16.0,5.0,15.0
dd4c3b4ab7e001aaf385ea2e68952030,bebes,23.0,358.0,1.0,450.0,30.0,7.0,20.0
f45992b1a19d4d13c6260492eb703aee,telefonia_fixa,50.0,908.0,6.0,300.0,19.0,6.0,15.0
b90e522acbe2ea08ee4ce317a90e173c,moveis_decoracao,58.0,884.0,3.0,6050.0,40.0,30.0,30.0
6d313b6e250189718db2169e5e3a38c2,bebidas,43.0,1680.0,1.0,375.0,20.0,12.0,15.0
3a53c1796dd7e4050fdfd2f5d4c90f70,pet_shop,57.0,2358.0,6.0,6350.0,56.0,20.0,34.0
41347179516c8b9380040cf54274ff80,informatica_acessorios,45.0,503.0,1.0,1150.0,23.0,19.0,26.0
acdd408fe971bbe29a81f8febb575ffc,eletronicos,50.0,237.0,1.0,175.0,20.0,16.0,18.0
783caabd539c4079ec08423e30719fba,construcao_ferramentas_iluminacao,56.0,1512.0,6.0,500.0,35.0,14.0,23.0
4df96b4c5286321b71834691e8defd53,brinquedos,57.0,571.0,1.0,400.0,28.0,7.0,24.0
888eeb22340037a42971d30e3808a745,utilidades_domesticas,55.0,158.0,1.0,150.0,20.0,20.0,20.0
044f125d78e0a631b0479182a37aab8c,esporte_lazer,57.0,574.0,6.0,550.0,30.0,16.0,16.0
aa49aaae4bb4f02fb270790fd815b40e,ferramentas_jardim,45.0,267.0,1.0,250.0,18.0,16.0,15.0
3f0376e782caf27ef19342d8e5c7e6f5,eletronicos,46.0,401.0,1.0,150.0,22.0,11.0,16.0
192a2c0fed2f8bed34ad458a073ed376,utilidades_domesticas,63.0,309.0,3.0,1300.0,17.0,30.0,35.0
c5944369a5cc96d600713f640e46ab5e,relogios_presentes,19.0,699.0,3.0,350.0,18.0,10.0,15.0
dca18a6e2fb6da75092ed874094ed7b6,telefonia,62.0,340.0,1.0,300.0,13.0,8.0,10.0
6803077179d24889430188e03fafd31a,eletronicos,48.0,287.0,1.0,100.0,23.0,8.0,18.0
2f465f0f879ab88842042a85bac3a937,moveis_escritorio,56.0,740.0,2.0,30000.0,51.0,66.0,63.0
2719b33ad5e693f64d333db5422585eb,esporte_lazer,48.0,354.0,2.0,900.0,28.0,25.0,25.0
d2f1cd931c7b76fefa93547cc1b4881b,moveis_decoracao,55.0,320.0,1.0,850.0,40.0,5.0,11.0
6f2af80a4dddb41170c1afe551f88765,pet_shop,51.0,458.0,3.0,150.0,26.0,6.0,19.0
7f4e034245e45549110139d1de248f83,bebes,55.0,1629.0,1.0,600.0,20.0,13.0,13.0
b9c7a57c9d01c95a4dc4815e539852eb,relogios_presentes,60.0,159.0,1.0,150.0,16.0,2.0,11.0
88dd63919fc9ab693803578a04a20209,informatica_acessorios,58.0,395.0,1.0,217.0,16.0,14.0,14.0
1491a8ff192d4b5c369b0eaa2fe33ee5,cama_mesa_banho,46.0,162.0,5.0,4600.0,60.0,19.0,50.0
d37c7b44350fea9327f32f3e603f682b,moveis_decoracao,53.0,187.0,1.0,900.0,40.0,2.0,30.0
56a59e73563d9b8d536af8b0dc9e0995,pet_shop,51.0,1815.0,2.0,200.0,20.0,7.0,14.0
