geolocation_zip_code_prefix,geolocation_lat,gelocation_lng,geolocation_city,geolocation_state
3362,-23.565052841636103,-46.54303059596458,sao paulo,SP
3363,-23.56275648502631,-46.539130233721046,sao paulo,SP
3365,-23.57002011767039,-46.5371719119412,sao paulo,SP
3366,-23.564629644939043,-46.53426768325187,sao paulo,SP
3370,-23.56992184763031,-46.559308759694915,sao paulo,SP
3374,-23.588522392161533,-46.53129129303778,sao paulo,SP
3378,-23.57098061666265,-46.539238642298926,sao paulo,SP
3379,-23.57594065181062,-46.537575025132895,sao paulo,SP
3380,-23.57606763819209,-46.53256743678747,sao paulo,SP
3382,-23.57999807539269,-46.53127968561287,sao paulo,SP
3384,-23.57805737279869,-46.52272883054041,sao paulo,SP
3386,-23.57238120900142,-46.55064228636935,sao paulo,SP
3387,-23.585843241196468,-46.52933704646297,sao paulo,SP
3407,-23.543388118202337,-46.55095501603787,sao paulo,SP
3410,-23.550461849189315,-46.55143656955179,sao paulo,SP
3416,-23.56098128794099,-46.54936097955296,sao paulo,SP
3417,-23.539899237124583,-46.54740652791638,sao paulo,SP
3423,-23.551038737265085,-46.54148574197491,sao paulo,SP
3426,-23.552336441109286,-46.536868564238475,sao paulo,SP
3429,-23.55354632675329,-46.53614248004922,sao paulo,SP
3431,-23.550472430843698,-46.538845956881254,sao paulo,SP
3437,-23.55849530893288,-46.52911922454966,sao paulo,SP
3438,-23.558689589004413,-46.52719871187624,sao paulo,SP
3445,-23.54876817034105,-46.528726088626264,sao paulo,SP
3446,-23.550615745665016,-46.529145935286266,sao paulo,SP
3449,-23.556051532494394,-46.52261721063351,sao paulo,SP
3456,-23.56944696738208,-46.50651111754464,sao paulo,SP
3461,-23.56988247931966,-46.525535956916954,sao paulo,SP
3470,-23.56911279343243,-46.52228690836457,sao paulo,SP
3471,-23.565095619050492,-46.51856509433426,sao paulo,SP
3476,-23.572079387384726,-46.51148786470064,sao paulo,SP
3477,-23.568499943154574,-46.5118095802899,sao paulo,SP
3479,-23.575386881176925,-46.50810682935516,sao paulo,SP
3480,-23.578171603805536,-46.50730740744439,sao paulo,SP
3504,-23.53755537000389,-46.53822847017661,sao paulo,SP
3506,-23.537473191735714,-46.535705787101215,sao paulo,SP
3507,-23.53783925958698,-46.53862535889188,sao paulo,SP
3508,-23.534740026397674,-46.53293130897663,sao paulo,SP
3513,-23.53583699295913,-46.523108636005084,sao paulo,SP
3514,-23.533798010777907,-46.51787272388276,sao paulo,SP
3515,-23.539762644573948,-46.53152854513408,sao paulo,SP
3520,-23.547067431340068,-46.521644390616956,sao paulo,SP
3524,-23.54851526821456,-46.51423506990763,sao paulo,SP
3531,-23.541167981686744,-46.518412149883325,sao paulo,SP
3533,-23.544559564048523,-46.51680506788675,sao paulo,SP
3534,-23.54599187988559,-46.509707571749665,sao paulo,SP
3542,-23.531039542235845,-46.51583258285471,sao paulo,SP
3543,-23.535007209563116,-46.514903811860755,sao paulo,SP
3545,-23.532637983001585,-46.51224065273996,sao paulo,SP
3550,-23.53123454241979,-46.50691508220304,sao paulo,SP
3551,-23.533203550140836,-46.50341967916688,sao paulo,SP
3553,-23.534221738343234,-46.50685724306077,sao paulo,SP
3557,-23.541518342112003,-46.50490728663865,sao paulo,SP
3562,-23.54485288651954,-46.496724221497885,sao paulo,SP
3563,-23.546481275257445,-46.49189065896295,sao paulo,SP
3564,-23.53516852031464,-46.497267848770896,sao paulo,SP
3565,-23.538623910110676,-46.49447915291885,sao paulo,SP
3567,-23.539895818294504,-46.48962525685057,sao paulo,SP
3569,-23.543150156894836,-46.490101309522785,sao paulo,SP
3572,-23.574835967738572,-46.4968087831783,sao paulo,SP
3573,-23.55913133571593,-46.508841083131635,sao paulo,SP
3574,-23.554855228828732,-46.512090253222354,sao paulo,SP
3575,-23.55629666932671,-46.507416039741784,sao paulo,SP
3576,-23.55246537201064,-46.508179350341756,sao paulo,SP
3578,-23.558428028280037,-46.50482670323088,sao paulo,SP
3579,-23.563373145822325,-46.49598895587591,sao paulo,SP
3585,-23.565769997404406,-46.491785722212086,sao paulo,SP
3587,-23.55615045196158,-46.4874194144826,sao paulo,SP
3589,-23.551668533356004,-46.48650877535165,sao paulo,SP
3590,-23.546553455084585,-46.48340739286336,sao paulo,SP
3591,-23.55047071316334,-46.48017143402961,sao paulo,SP
3605,-23.521456756900132,-46.549809354708394,sao paulo,SP
3610,-23.51995453281058,-46.539600813481556,sao paulo,SP
3611,-23.519557576858055,-46.537682988347285,sao paulo,SP
3613,-23.519193185045893,-46.533632452774356,sao paulo,SP
3632,-23.527982062237164,-46.5497798081928,sao paulo,SP
3638,-23.528238244935558,-46.54152974201262,sao paulo,SP
3639,-23.525853818377094,-46.5402823163308,sao paulo,SP
3643,-23.527858384578476,-46.534243026514595,sao paulo,SP
3644,-23.526008583418218,-46.53344298946832,sao paulo,SP
3646,-23.525471188196192,-46.52961502004318,sao paulo,SP
3647,-23.525957810107155,-46.52763523808948,sao paulo,SP
3648,-23.524865682198147,-46.52727642100157,sao paulo,SP
3654,-23.525219436926424,-46.517028705036076,sao paulo,SP
3655,-23.525428760068145,-46.51380633487217,sao paulo,SP
3657,-23.527633485977958,-46.50400413075323,sao paulo,SP
3660,-23.522252457977448,-46.507181296243964,sao paulo,SP
3663,-23.52468838057328,-46.500575964282,sao paulo,SP
3667,-23.53130694915166,-46.49479455810049,sao paulo,SP
3669,-23.531657781757946,-46.49138352910662,sao paulo,SP
3673,-23.51476791010142,-46.50250781663177,sao paulo,SP
3675,-23.51917010830186,-46.49731177632416,sao paulo,SP
3676,-23.518296499409225,-46.49345095790639,sao paulo,SP
3679,-23.519665061102618,-46.48912230917957,sao paulo,SP
3685,-23.524144877528823,-46.47840266563504,sao paulo,SP
3687,-23.526481930880937,-46.48639537704244,sao paulo,SP
3688,-23.527952279641305,-46.484053482855046,sao paulo,SP
3694,-23.532071320207496,-46.47633256338806,sao paulo,SP
3701,-23.5134974016135,-46.550244505909305,sao paulo,SP
3702,-23.515977900238102,-46.54737185794936,sao paulo,SP
3703,-23.513814397376684,-46.55060393165683,sao paulo,SP
3707,-23.507357580817175,-46.54417947749753,sao paulo,SP
3717,-23.51069320494907,-46.52782757586412,sao paulo,SP
3721,-23.502803861752025,-46.52430246423972,sao paulo,SP
3725,-23.49993790539782,-46.518586861664836,sao paulo,SP
3728,-23.501322910151146,-46.509612825401426,sao paulo,SP
3729,-23.50096776361414,-46.505021699823374,sao paulo,SP
3733,-23.510015596276553,-46.528862342759886,sao paulo,SP
3734,-23.509934704953285,-46.52515655554452,sao paulo,SP
3735,-23.509643064936405,-46.521172394585605,sao paulo,SP
3758,-23.50430617845905,-46.499668272495924,sao paulo,SP
3759,-23.502635054046774,-46.493176740126046,sao paulo,SP
3802,-23.502447342818197,-46.485605237216355,sao paulo,SP
3804,-23.499143398150068,-46.48329854879862,sao paulo,SP
3807,-23.499569171080807,-46.472977347341775,sao paulo,SP
3808,-23.49397773208075,-46.47482439076656,sao paulo,SP
3809,-23.49066350344621,-46.47631091396909,sao paulo,SP
3810,-23.49046179346477,-46.472417358547126,sao paulo,SP
3811,-23.49104156884047,-46.48255023270557,sao paulo,SP
3813,-23.488234128266235,-46.469989005432,sao paulo,SP
3816,-23.48971544535606,-46.48929187360899,sao paulo,SP
3818,-23.497448290025503,-46.494141279831204,sao paulo,SP
3820,-23.495863087771465,-46.50308450815669,sao paulo,SP
3821,-23.494508960661726,-46.50334289873976,sao paulo,SP
3822,-23.498139816048564,-46.49572758105603,sao paulo,SP
3828,-23.481648664464455,-46.4933461753538,sao paulo,SP
3872,-23.512459731266134,-46.50082148805862,sao paulo,SP
3880,-23.50832107138194,-46.48545545756665,sao paulo,SP
3892,-23.513592113967142,-46.486694759046436,sao paulo,SP
3908,-23.58251935861188,-46.50719416982447,sao paulo,SP
3909,-23.58478957083073,-46.51127582828679,sao paulo,SP
3910,-23.58488074563091,-46.51558839644083,sao paulo,SP
3916,-23.58843786389451,-46.51144073547189,sao paulo,SP
3923,-23.59195427807019,-46.511001578259545,sao paulo,SP
3927,-23.60285393041032,-46.49870518457736,sao paulo,SP
3929,-23.60551442876972,-46.49030091198303,sao paulo,SP
3933,-23.58493741850381,-46.498673241857716,sao paulo,SP
3937,-23.586002562149023,-46.499637628336096,sao paulo,SP
3944,-23.60201559314473,-46.49375540666453,sao paulo,SP
3951,-23.58654972414455,-46.488694256580914,sao paulo,SP
3952,-23.5896199835501,-46.4830528231164,sao paulo,SP
3962,-23.60567392342068,-46.481512620852826,sao paulo,SP
3963,-23.60952604382118,-46.480163698524166,sao paulo,SP
3970,-23.614088202301215,-46.47940178532641,sao paulo,SP
3971,-23.60561565443457,-46.48921337527956,sao paulo,SP
3974,-23.61647892388566,-46.48434703145723,sao paulo,SP
3976,-23.61206753569341,-46.49758166095673,sao paulo,SP
3977,-23.616040419147648,-46.49796340236415,sao paulo,SP
3978,-23.62102017825679,-46.50454460959744,sao paulo,SP
3981,-23.61344320774903,-46.516474660702784,sao paulo,SP
3983,-23.60982936590491,-46.50825170905198,sao paulo,SP
3984,-23.606923245485127,-46.512386302516774,sao paulo,SP
3985,-23.606195893797842,-46.51679800990393,sao paulo,SP
3988,-23.601869883755835,-46.514122898498066,sao paulo,SP
3989,-23.61233147021754,-46.483917618530185,sao paulo,SP
4001,-23.572939479837185,-46.651114777209195,sao paulo,SP
4002,-23.571450396276582,-46.647981460623974,sao paulo,SP
4003,-23.573611137323816,-46.64695540691907,sao paulo,SP
4005,-23.57627417701988,-46.64871016894718,sao paulo,SP
4006,-23.57703196637474,-46.64702162223933,sao paulo,SP
4007,-23.579236019595633,-46.65382977275745,sao paulo,SP
4008,-23.580631506933937,-46.651872373897575,sao paulo,SP
4010,-23.58493185433855,-46.637491864222405,sao paulo,SP
4011,-23.57951699385565,-46.6440809335794,sao paulo,SP
4014,-23.58444931155144,-46.6433025523181,sao paulo,SP
4015,-23.586521320546403,-46.643773910197844,sao paulo,SP
4021,-23.593184555426912,-46.64315857695279,sao paulo,SP
4022,-23.594135363810274,-46.64576084364336,sao paulo,SP
4023,-23.5928960129834,-46.642191057251566,sao paulo,SP
4025,-23.598361277966994,-46.64643661788217,sao paulo,SP
4026,-23.59917301361541,-46.64802915518622,sao paulo,SP
4032,-23.595480536632664,-46.65915840467708,sao paulo,SP
4037,-23.595608042070673,-46.64327183856407,sao paulo,SP
4038,-23.5969743467028,-46.64449150794482,sao paulo,SP
4040,-23.599582806918818,-46.63783819608213,sao paulo,SP
4042,-23.6027356999657,-46.643956717931665,sao paulo,SP
4044,-23.600609181469384,-46.639783553158175,sao paulo,SP
4045,-23.61866620197685,-46.639582867790025,sao paulo,SP
4046,-23.618360334648866,-46.64027974663952,sao paulo,SP
4047,-23.60966315524704,-46.64267882349498,sao paulo,SP
4048,-23.702793500431497,-46.63646606305578,sao paulo,SP
4049,-23.606543729666658,-46.63962779604523,sao paulo,SP
4054,-23.61629990951716,-46.642176264134555,sao paulo,SP
4057,-23.60912050493088,-46.64693404776141,sao paulo,SP
4058,-23.610279226711643,-46.648223332198725,sao paulo,SP
4061,-23.61537503367352,-46.64828096468195,sao paulo,SP
4063,-23.613448168436147,-46.65035744947991,sao paulo,SP
4071,-23.624411500782685,-46.65232759204485,sao paulo,SP
4075,-23.602799154531507,-46.658023570070284,sao paulo,SP
4076,-23.60654202186106,-46.65701373063708,sao paulo,SP
4077,-23.607423597094993,-46.657580195287906,sao paulo,SP
4078,-23.606183740840486,-46.65931170929813,sao paulo,SP
4079,-23.60861206836742,-46.658743706616306,sao paulo,SP
4080,-23.608527203762673,-46.661200705889904,sao paulo,SP
4081,-23.609973346169273,-46.66218954108803,sao paulo,SP
4082,-23.612774158442022,-46.6604149234197,sao paulo,SP
4083,-23.612920131950528,-46.66202770921538,sao paulo,SP
4086,-23.610639731947213,-46.66027830199002,sao paulo,SP
4087,-23.609430024757696,-46.66050227039208,sao paulo,SP
4088,-23.605905918512416,-46.661276579305856,sao paulo,SP
4101,-23.585606749985566,-46.63379474748057,sao paulo,SP
4102,-23.589847401363592,-46.632613806421325,sao paulo,SP
4104,-23.576089220833886,-46.63873070008102,sao paulo,SP
4105,-23.57775179456721,-46.636590642688674,sao paulo,SP
4106,-23.581450833176703,-46.63502920959906,sao paulo,SP
4109,-23.576128521276864,-46.63177672317742,sao paulo,SP
4111,-23.58639253610522,-46.63229226089601,sao paulo,SP
4112,-23.58518494227737,-46.628951730756434,sao paulo,SP
4113,-23.585118195937433,-46.62575392765557,sao paulo,SP
4114,-23.586309176090325,-46.62381697602521,sao paulo,SP
4115,-23.589821561881465,-46.62447165912772,sao paulo,SP
4116,-23.592510950643614,-46.62549344482004,sao paulo,SP
4117,-23.58937783548387,-46.6303969650611,sao paulo,SP
4118,-23.594990927638744,-46.628618231118665,sao paulo,SP
4119,-23.596803948794257,-46.63462180317357,sao paulo,SP
4122,-23.602705431158114,-46.62176814565115,sao paulo,SP
4123,-23.61042211579087,-46.62659436529209,sao paulo,SP
4127,-23.60164020391801,-46.62995639142875,sao paulo,SP
4128,-23.60212720471841,-46.63292581249196,sao paulo,SP
4130,-23.60497215144589,-46.62000602777738,sao paulo,SP
4131,-23.60634365283654,-46.61793727227997,sao paulo,SP
4132,-23.616597692568526,-46.618485232473354,sao paulo,SP
4133,-23.62173806132692,-46.6183837748097,sao paulo,SP
4134,-23.606821547140417,-46.622655542274515,sao paulo,SP
4135,-23.609282751408507,-46.628494693264486,sao paulo,SP
4138,-23.610874075515337,-46.63445112502,sao paulo,SP
4140,-23.606419613388436,-46.63123905005017,sao paulo,SP
4141,-23.610056989230387,-46.633258352788346,sao paulo,SP
4142,-23.61189269858181,-46.63060941656349,sao paulo,SP
4143,-23.615026594777174,-46.63498468822016,sao paulo,SP
4144,-23.6191196479635,-46.638892604708964,sao paulo,SP
4145,-23.616568945148224,-46.63246063987729,sao paulo,SP
4151,-23.62132965582119,-46.62530855872009,sao paulo,SP
4156,-23.631765715208406,-46.62313404323022,sao paulo,SP
4159,-23.62286081243891,-46.611421766388204,sao paulo,SP
4160,-23.625475455621878,-46.61200044104113,sao paulo,SP
4164,-23.627534295197535,-46.60829070808083,sao paulo,SP
4166,-23.642668413700186,-46.60666379640448,sao paulo,SP
4167,-23.633746308008696,-46.614356752488725,sao paulo,SP
4171,-23.636874595252888,-46.612901745698174,sao paulo,SP
4176,-23.6351441150821,-46.60361073479807,sao paulo,SP
4177,-23.642226594229378,-46.607757271025676,sao paulo,SP
4180,-23.635005258010473,-46.59911604502151,sao paulo,SP
4181,-23.638458904938467,-46.59990353751536,sao paulo,SP
4184,-23.648808591374237,-46.59983106453618,sao paulo,SP
4186,-23.64705656492504,-46.5944418683725,sao paulo,SP
4194,-23.653723231387744,-46.61037830605272,sao paulo,SP
4195,-23.65724198521615,-46.612830839593656,sao paulo,SP
4203,-23.59062688490493,-46.60661223767748,sao paulo,SP
4205,-23.580892577198817,-46.60589818401142,sao paulo,SP
4206,-23.58467849581474,-46.604375927671484,sao paulo,SP
4207,-23.58734432766691,-46.60324253151921,sao paulo,SP
4208,-23.592775547444546,-46.601190643558255,sao paulo,SP
4211,-23.59233861916049,-46.60651734770442,sao paulo,SP
4213,-23.592504115039187,-46.60240268369205,sao paulo,SP
4215,-23.595641020616696,-46.601156270070724,sao paulo,SP
4222,-23.59851913872316,-46.58897640156412,sao paulo,SP
4230,-23.60545856528855,-46.59200607685887,sao paulo,SP
4236,-23.607162758152878,-46.588788873955465,sao paulo,SP
4241,-23.623100260306163,-46.588477687993674,sao paulo,SP
4243,-23.625807260665145,-46.58637622896058,sao paulo,SP
4244,-23.6290878110361,-46.58759158430273,sao paulo,SP
4248,-23.6127344506858,-46.598134183130796,sao paulo,SP
4250,-23.620422385707208,-46.5988656693112,sao paulo,SP
4253,-23.617066889638064,-46.59652930647008,sao paulo,SP
4254,-23.618627095261704,-46.594262798360994,sao paulo,SP
4255,-23.62360098462035,-46.59315292295778,sao paulo,SP
4256,-23.62957142052887,-46.59150671724376,sao paulo,SP
4265,-23.58735360067015,-46.61525833895386,sao paulo,SP
4269,-23.59835055769763,-46.61245522550356,sao paulo,SP
4270,-23.591459186919497,-46.61394648682921,sao paulo,SP
4272,-23.605378819544356,-46.61387919950284,sao paulo,SP
4273,-23.607472654074435,-46.611699115789875,sao paulo,SP
4275,-23.59383917278593,-46.61645866896797,sao paulo,SP
4278,-23.60185598318482,-46.60890962544776,sao paulo,SP
4281,-23.606213117621074,-46.60917170458759,sao paulo,SP
4282,-23.60757558518243,-46.611040297577595,sao paulo,SP
4285,-23.61317968106886,-46.60311235812508,sao paulo,SP
4288,-23.6105658135382,-46.61237820566994,sao paulo,SP
4296,-23.621197888443753,-46.60394747117316,sao paulo,SP
4297,-23.628066452900686,-46.60230241313098,sao paulo,SP
4301,-23.62477552188192,-46.63352225416763,sao paulo,SP
4302,-23.621975084279146,-46.636789523657406,sao paulo,SP
4304,-23.627064454143635,-46.63665166742413,sao paulo,SP
4305,-23.628528928652067,-46.63546920936279,sao paulo,SP
4306,-23.63124778046942,-46.636676440435814,sao paulo,SP
4307,-23.623679467120166,-46.63685006584126,sao paulo,SP
4308,-23.64469270250134,-46.63956724813834,sao paulo,SP
4313,-23.63728348822799,-46.63800500644551,sao paulo,SP
4315,-23.635735432494883,-46.6286711676003,sao paulo,SP
4319,-23.647404304203995,-46.63657001303734,sao paulo,SP
4323,-23.653741396955564,-46.63944436320993,sao paulo,SP
4324,-23.65438920639622,-46.637110843335314,sao paulo,SP
4335,-23.663454010380075,-46.639799203902776,sao paulo,SP
4339,-23.667456220235753,-46.64104518782228,sao paulo,SP
4342,-23.63520931747778,-46.65058314523511,sao paulo,SP
4343,-23.635476291236326,-46.645933467803154,sao paulo,SP
4346,-23.64056082245283,-46.65306653877791,sao paulo,SP
4347,-23.642586913119104,-46.647974060797154,sao paulo,SP
4349,-23.64872124022943,-46.6467557256446,sao paulo,SP
4360,-23.640036256150193,-46.66328463779025,sao paulo,SP
4361,-23.64352701824689,-46.66280936272233,sao paulo,SP
4362,-23.64534785795394,-46.668963118638466,sao paulo,SP
4363,-23.646504679681733,-46.66622567766505,sao paulo,SP
4364,-23.65022806110628,-46.67081335868612,sao paulo,SP
4365,-23.671616354938898,-46.64862369446783,sao paulo,SP
4366,-23.673566314986044,-46.64687767536627,sao paulo,SP
4367,-23.651458409656648,-46.667264990007716,sao paulo,SP
4372,-23.648544163014538,-46.65715849830985,sao paulo,SP
4378,-23.649632268343144,-46.66066470778875,sao paulo,SP
4386,-23.663567055703332,-46.65517373069147,sao paulo,SP
4401,-23.666929519378087,-46.66490984847022,sao paulo,SP
4403,-23.670543920073367,-46.66105567584753,sao paulo,SP
4410,-23.68023857052899,-46.648640105817044,sao paulo,SP
4416,-23.676960817794914,-46.63848809147062,sao paulo,SP
4421,-23.69022793376611,-46.63953173003591,sao paulo,SP
4424,-23.68736615396162,-46.64044939164154,sao paulo,SP
4427,-23.680525236817456,-46.65285152264628,sao paulo,SP
4428,-23.68046350130337,-46.654924199929845,sao paulo,SP
4433,-23.681405028974122,-46.65688688768331,sao paulo,SP
4434,-23.683137667931977,-46.66679869299973,sao paulo,SP
4438,-23.676569848880813,-46.669896904323316,sao paulo,SP
4445,-23.6831997048296,-46.68526592421875,sao paulo,SP
4447,-23.689349532967487,-46.679059044906474,sao paulo,SP
4455,-23.680396491949327,-46.67922669623794,sao paulo,SP
4456,-23.685732516732607,-46.67796462779876,sao paulo,SP
4458,-23.6883121693803,-46.672902915291004,sao paulo,SP
4459,-23.69298727844507,-46.67221439367841,sao paulo,SP
